ocel:eid,ocel:activity,ocel:timestamp,ocel:event_type,ocel:event_class,ocel:attr:stream:id,ocel:attr:stream:source,ocel:attr:stream:value,ocel:attr:concept:name,ocel:type:case_object
d5ea2047-ea7f-4b5e-b5e1-bbf206974b84,Check blood drawing machine,2024-09-12 16:04:58.323000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,End,s3s3,['trace_77941a9a']
f0c28087-f9ab-4fa1-81b7-c31163bdbc92,Disturbance,2024-09-12 16:05:01.305000+01:00,Disturbance,iot_event,Disturbance,Patient Left,Start,s3s3,['trace_77941a9a']
f872d4a3-493c-4dd6-8494-ce3816b8a23b,Disturbance,2024-09-12 16:05:03.928000+01:00,Disturbance,iot_event,Disturbance,Patient Left,End,s3s3,['trace_77941a9a']
b8ac3814-7d5a-48dc-9a9d-ab2032f56b05,Hand hygiene,2024-09-12 16:05:05.287000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s3,['trace_77941a9a']
29063024-6055-42be-af76-259e6b334fb0,Hand hygiene,2024-09-12 16:05:23.022000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s3,['trace_77941a9a']
22393721-a0d8-4044-9330-fbccfcd82d33,Apply tourniquet,2024-09-12 16:05:25.766000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,Start,s3s3,['trace_77941a9a']
d847e335-b5d8-44af-b4b4-d7335c83e2e1,Apply tourniquet,2024-09-12 16:05:32.177000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,End,s3s3,['trace_77941a9a']
1da83b7f-9a81-42d7-8353-30bff04cece3,Hand hygiene and wear gloves,2024-09-12 16:05:33.178000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,Start,s3s3,['trace_77941a9a']
fe576124-88a6-4baa-a9d0-5974c27aa244,Hand hygiene and wear gloves,2024-09-12 16:06:10.128000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,End,s3s3,['trace_77941a9a']
4c3ab63c-6450-4e07-b123-7972b874af0c,Disinfect injection site,2024-09-12 16:06:10.842000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,Start,s3s3,['trace_77941a9a']
3a01b37a-dd12-44bf-9d99-437fb57fe9f6,Disinfect injection site,2024-09-12 16:06:17.791000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,End,s3s3,['trace_77941a9a']
33ffd55d-2ec9-4109-b053-a2dbc06bb9d2,Insert needle,2024-09-12 16:06:21.697000+01:00,Insert needle,iot_event,Insert needle,Patient Left,Start,s3s3,['trace_77941a9a']
c7113079-7e13-4a48-8d55-a17ddd395460,Insert needle,2024-09-12 16:06:27.374000+01:00,Insert needle,iot_event,Insert needle,Patient Left,End,s3s3,['trace_77941a9a']
c74fd5fa-8dbf-41e5-9011-b3294b540451,Remove tourniquet,2024-09-12 16:06:29.999000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,Start,s3s3,['trace_77941a9a']
b729664e-29bb-48a9-9d37-befe2f9b9d2d,Remove tourniquet,2024-09-12 16:06:34.116000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,End,s3s3,['trace_77941a9a']
1b6b2029-9725-4540-8117-899f5f0d0463,Start blood drawing machine,2024-09-12 16:06:36.062000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,Start,s3s3,['trace_77941a9a']
6b68d1a9-3987-492d-87af-4ff06d6a4ad0,Start blood drawing machine,2024-09-12 16:06:38.170000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,End,s3s3,['trace_77941a9a']
97639093-9a78-4eaa-9bdc-ba06ead0c011,Monitor patient,2024-09-12 16:06:45.571000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,Start,s3s3,['trace_77941a9a']
7cf32eb9-b401-4bc7-9b60-6079f24bf64c,Monitor patient,2024-09-12 16:06:49.674000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,End,s3s3,['trace_77941a9a']
58ec2ac8-8f97-4810-b710-f756a7cd5034,Stop blood drawing machine,2024-09-12 16:06:51.215000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,Start,s3s3,['trace_77941a9a']
0f5be296-4217-4529-932b-363c9b3ed622,Stop blood drawing machine,2024-09-12 16:06:53.734000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,End,s3s3,['trace_77941a9a']
817affca-b809-4ed6-ad9b-9a01b8a7c868,Remove needle,2024-09-12 16:06:55.687000+01:00,Remove needle,iot_event,Remove needle,Patient Left,Start,s3s3,['trace_77941a9a']
0a448c05-78d2-431e-93ab-c9b71ef0abae,Remove needle,2024-09-12 16:07:01.842000+01:00,Remove needle,iot_event,Remove needle,Patient Left,End,s3s3,['trace_77941a9a']
a163d427-41ba-45c4-805a-5cdd7948f1a7,Remove gloves and hand hygiene,2024-09-12 16:07:05.307000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,Start,s3s3,['trace_77941a9a']
7640b741-4da2-4d88-94d6-1da78ce05717,Remove gloves and hand hygiene,2024-09-12 16:07:26.510000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,End,s3s3,['trace_77941a9a']
c3755ae6-00fb-43c2-a073-ca96abf7c5c0,Donor check-out,2024-09-12 16:07:27.413000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,Start,s3s3,['trace_77941a9a']
42cfcc05-fdc7-47ef-9a8b-595da1aeb005,Donor check-out,2024-09-12 16:07:29.389000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,End,s3s3,['trace_77941a9a']
a2a5c735-9663-4140-8e3a-2c2a68c0861b,Take out samples,2024-09-12 16:07:31.454000+01:00,Take out samples,iot_event,Take out samples,Patient Left,Start,s3s3,['trace_77941a9a']
1ee8065e-01dc-4ced-ba69-2736adca9f73,Take out samples,2024-09-12 16:07:41.305000+01:00,Take out samples,iot_event,Take out samples,Patient Left,End,s3s3,['trace_77941a9a']
dffdefbd-7da0-43ce-8c60-be48f8db0c9f,Hand hygiene,2024-09-12 16:07:42.579000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s3,['trace_77941a9a']
fac9c145-0139-4aab-becb-982c02e5adf8,Hand hygiene,2024-09-12 16:07:55.868000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s3,['trace_77941a9a']
0bb778b6-4e10-42fa-b2bc-88e11caa89d3,HCW check-out,2024-09-12 16:07:56.994000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,Start,s3s3,['trace_77941a9a']
b4736345-c409-4409-83a1-b710894081ae,HCW check-out,2024-09-12 16:07:58.800000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,End,s3s3,['trace_77941a9a']
c870a328-0376-430c-b34d-e5b5b231239e,Donor check-in,2024-09-12 16:09:34.557000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,Start,s3s4,['trace_43e847bb']
d49d444e-f213-4180-8cce-897436855445,Donor check-in,2024-09-12 16:09:38.933000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,End,s3s4,['trace_43e847bb']
88751fb7-e300-4443-8f3a-45ec6819476c,HCW check-in,2024-09-12 16:09:42.075000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,Start,s3s4,['trace_43e847bb']
dacd0e88-6632-43d3-9661-4bb7f53c34cd,HCW check-in,2024-09-12 16:09:46.023000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,End,s3s4,['trace_43e847bb']
cb83d6e9-bd3b-455d-bac1-e2bfe043e569,Hand hygiene,2024-09-12 16:09:47.367000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s4,['trace_43e847bb']
16eac003-7b7e-4c79-8423-351c7586df93,Hand hygiene,2024-09-12 16:09:56.577000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s4,['trace_43e847bb']
be52b2e9-e698-4d02-816a-aebd23d8ed7d,Check blood drawing machine,2024-09-12 16:09:57.209000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,Start,s3s4,['trace_43e847bb']
abf9f800-04ca-419f-aead-af2faa35f66f,Check blood drawing machine,2024-09-12 16:10:01.198000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,End,s3s4,['trace_43e847bb']
cd388ba7-dd43-4885-8381-1bf7874541c0,Apply tourniquet,2024-09-12 16:10:01.863000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,Start,s3s4,['trace_43e847bb']
fa04f178-3e23-4302-ad74-08a6a5bc02b8,Apply tourniquet,2024-09-12 16:10:17.048000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,End,s3s4,['trace_43e847bb']
8fff036a-c01e-40ab-8dba-3039c3ecdebb,Hand hygiene and wear gloves,2024-09-12 16:10:17.909000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,Start,s3s4,['trace_43e847bb']
b1c596fb-2590-4e5e-b8f2-44ffc89a2639,Hand hygiene and wear gloves,2024-09-12 16:10:49.231000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,End,s3s4,['trace_43e847bb']
70350dc9-1e22-4ed9-a4e7-eab3d582eb20,Disinfect injection site,2024-09-12 16:11:00.402000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,Start,s3s4,['trace_43e847bb']
142452c4-5e82-45f9-a53f-e6e18f6001ff,Disinfect injection site,2024-09-12 16:11:12.642000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,End,s3s4,['trace_43e847bb']
c3afe4b1-a50a-4750-bc0f-0c415ca98436,Insert needle,2024-09-12 16:11:19.057000+01:00,Insert needle,iot_event,Insert needle,Patient Left,Start,s3s4,['trace_43e847bb']
a77053a0-bc09-4c87-b1d3-eafaeb30d463,Insert needle,2024-09-12 16:11:35.657000+01:00,Insert needle,iot_event,Insert needle,Patient Left,End,s3s4,['trace_43e847bb']
89f0ae8d-edbf-4450-aefa-5a4351ace540,Remove tourniquet,2024-09-12 16:11:36.245000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,Start,s3s4,['trace_43e847bb']
b5cbffe7-c7d5-4691-9703-2a19e142e88e,Remove tourniquet,2024-09-12 16:11:40.783000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,End,s3s4,['trace_43e847bb']
e3dc886b-d8eb-4853-b2c3-b0a7a8efc058,Start blood drawing machine,2024-09-12 16:11:46.180000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,Start,s3s4,['trace_43e847bb']
119fb7a7-74ad-4d0b-9089-01e20c1b0ddd,Start blood drawing machine,2024-09-12 16:11:48.009000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,End,s3s4,['trace_43e847bb']
e75f47c3-6be8-4542-a8b8-497a7f0922a8,Monitor patient,2024-09-12 16:11:59.190000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,Start,s3s4,['trace_43e847bb']
b3aeb74f-2bfd-4ae4-bfc4-0b9ad4b1c5a9,Monitor patient,2024-09-12 16:12:05.688000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,End,s3s4,['trace_43e847bb']
cd857efb-2fa5-4b80-a201-2d675009fe4b,Stop blood drawing machine,2024-09-12 16:12:10.421000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,Start,s3s4,['trace_43e847bb']
84b7b7d7-4e33-42ce-b56a-aec4617bc016,Stop blood drawing machine,2024-09-12 16:12:13.209000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,End,s3s4,['trace_43e847bb']
05773665-163b-409b-aded-3325eb759e76,Remove needle,2024-09-12 16:12:15.400000+01:00,Remove needle,iot_event,Remove needle,Patient Left,Start,s3s4,['trace_43e847bb']
b169d961-0767-47b3-b21f-c45b9c7cdf56,Remove needle,2024-09-12 16:12:29.685000+01:00,Remove needle,iot_event,Remove needle,Patient Left,End,s3s4,['trace_43e847bb']
bcf8ab34-6553-4e81-9ce8-be0d7c726e5f,Remove gloves and hand hygiene,2024-09-12 16:12:32.984000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,Start,s3s4,['trace_43e847bb']
48f1eaf3-6712-44bb-b19a-7ee3ea2c8576,Remove gloves and hand hygiene,2024-09-12 16:12:50.591000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,End,s3s4,['trace_43e847bb']
f9c000c9-a47d-463b-80f1-ebaa9a88c51f,Donor check-out,2024-09-12 16:12:51.885000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,Start,s3s4,['trace_43e847bb']
48fc416f-c26e-431c-b71c-30e6a1a37f7a,Donor check-out,2024-09-12 16:12:55.253000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,End,s3s4,['trace_43e847bb']
ae469b1c-67e6-441a-97f4-b9dc04aa1b63,Disturbance,2024-09-12 16:12:59.043000+01:00,Disturbance,iot_event,Disturbance,Patient Left,Start,s3s4,['trace_43e847bb']
1f710e11-30b7-4705-b8da-a8f74425aa25,Disturbance,2024-09-12 16:13:02.888000+01:00,Disturbance,iot_event,Disturbance,Patient Left,End,s3s4,['trace_43e847bb']
def9b227-5b90-4a4f-82fe-9036ff53f927,Hand hygiene,2024-09-12 16:13:04.780000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s4,['trace_43e847bb']
11651b41-fb69-4897-9fb6-5f4fb720a7e8,Hand hygiene,2024-09-12 16:13:13.272000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s4,['trace_43e847bb']
8373ef2a-d77f-4f36-87e5-ec69fe9d212f,Take out samples,2024-09-12 16:13:14.483000+01:00,Take out samples,iot_event,Take out samples,Patient Left,Start,s3s4,['trace_43e847bb']
c2dd4ac0-f9e9-4bf6-8f77-debc1aff72fe,Take out samples,2024-09-12 16:13:22.856000+01:00,Take out samples,iot_event,Take out samples,Patient Left,End,s3s4,['trace_43e847bb']
94ca5e7d-614b-4d37-be6a-b05680fd933f,Hand hygiene,2024-09-12 16:13:25.896000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s4,['trace_43e847bb']
0114a974-4b10-461a-82c4-2efff8283a8b,Hand hygiene,2024-09-12 16:13:35.299000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s4,['trace_43e847bb']
449fb4e8-3ea8-4bbb-acea-2306988af6cb,HCW check-out,2024-09-12 16:13:37.008000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,Start,s3s4,['trace_43e847bb']
be7500ef-ec71-4eab-a06e-ca43d6f9b251,HCW check-out,2024-09-12 16:13:41.232000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,End,s3s4,['trace_43e847bb']
68f29dee-5f51-4ad8-85df-e42171eac6ee,Donor check-in,2024-09-12 16:15:44.942000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,Start,s3s5,['trace_4f39e41f']
96ce6943-dd3f-443e-ae70-86e3ebed2931,Donor check-in,2024-09-12 16:15:50.080000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,End,s3s5,['trace_4f39e41f']
8d8a0c7d-0316-4b63-bc34-30ede47c7ac2,HCW check-in,2024-09-12 16:15:55.387000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,Start,s3s5,['trace_4f39e41f']
4138ed48-e2a5-4c72-9f62-a3e3d90a6958,HCW check-in,2024-09-12 16:15:59.101000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,End,s3s5,['trace_4f39e41f']
0e435c11-90d6-4061-b49e-78f5ab5c1c7d,Hand hygiene,2024-09-12 16:16:00.165000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s5,['trace_4f39e41f']
98a14323-b586-4214-83a0-ac0258147877,Hand hygiene,2024-09-12 16:16:18.921000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s5,['trace_4f39e41f']
6d54f871-413a-432d-be8c-0e4c954d5a99,Check blood drawing machine,2024-09-12 16:16:21.356000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,Start,s3s5,['trace_4f39e41f']
903ba9aa-ae45-4e9d-b32a-83193b4cc1e0,Check blood drawing machine,2024-09-12 16:16:26.165000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,End,s3s5,['trace_4f39e41f']
8cb957d3-a2ad-49a9-b5ec-0958e47c7cc0,Disturbance,2024-09-12 16:16:27.635000+01:00,Disturbance,iot_event,Disturbance,Patient Left,Start,s3s5,['trace_4f39e41f']
715eb8c5-9c3e-449c-8169-7a0dd67a0f96,Disturbance,2024-09-12 16:16:32.065000+01:00,Disturbance,iot_event,Disturbance,Patient Left,End,s3s5,['trace_4f39e41f']
4f884582-9e08-446c-8ca2-b43279ad149a,Hand hygiene,2024-09-12 16:16:33.458000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s5,['trace_4f39e41f']
740938f7-a45e-4904-b2a0-ea0e945c56f6,Hand hygiene,2024-09-12 16:16:48.016000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s5,['trace_4f39e41f']
9f02adb3-907b-462a-8de0-a3544c61642f,Apply tourniquet,2024-09-12 16:16:49.541000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,Start,s3s5,['trace_4f39e41f']
a15240de-c6b3-4b2e-9663-2587fc8575ce,Apply tourniquet,2024-09-12 16:16:55.966000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,End,s3s5,['trace_4f39e41f']
8739bc7c-e7f7-459d-94ae-46f7754a735c,Hand hygiene and wear gloves,2024-09-12 16:16:58.304000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,Start,s3s5,['trace_4f39e41f']
eb01064e-1948-42b1-a8d8-99d4f422c2b4,Hand hygiene and wear gloves,2024-09-12 16:17:18.708000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,End,s3s5,['trace_4f39e41f']
374f9671-2eae-458c-8585-dc57e730f788,Disinfect injection site,2024-09-12 16:17:20.303000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,Start,s3s5,['trace_4f39e41f']
3b29a2c3-be8a-4f6f-98f9-9f25769eb0b3,Disinfect injection site,2024-09-12 16:17:34.392000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,End,s3s5,['trace_4f39e41f']
29703255-b106-469f-93f3-033e889f1b6f,Insert needle,2024-09-12 16:17:42.028000+01:00,Insert needle,iot_event,Insert needle,Patient Left,Start,s3s5,['trace_4f39e41f']
68590d9b-a00a-45bf-8c43-cd0561b91782,Insert needle,2024-09-12 16:18:04.524000+01:00,Insert needle,iot_event,Insert needle,Patient Left,End,s3s5,['trace_4f39e41f']
3a8adca1-1385-44cc-85f9-4dbae02be6fa,Remove tourniquet,2024-09-12 16:18:07.542000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,Start,s3s5,['trace_4f39e41f']
8f05a08c-f868-4858-a627-8c45df2d1040,Remove tourniquet,2024-09-12 16:18:11.964000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,End,s3s5,['trace_4f39e41f']
6260491f-efbc-4013-b1eb-df7d56def056,Start blood drawing machine,2024-09-12 16:18:13.708000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,Start,s3s5,['trace_4f39e41f']
441af043-539c-4a2f-9ef3-4e0b87a1ac76,Start blood drawing machine,2024-09-12 16:18:17.892000+01:00,Start blood drawing machine,iot_event,Start blood drawing machine,Patient Left,End,s3s5,['trace_4f39e41f']
8d6c3b4c-9085-47d2-8ea7-6699bc1358f9,Monitor patient,2024-09-12 16:18:24.086000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,Start,s3s5,['trace_4f39e41f']
474a238b-70e4-4707-8e2a-17953e7f08ad,Monitor patient,2024-09-12 16:18:28.503000+01:00,Monitor patient,iot_event,Monitor patient,Patient Left,End,s3s5,['trace_4f39e41f']
7cadcce2-4179-425e-9135-f2a3b3d79953,Stop blood drawing machine,2024-09-12 16:18:29.980000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,Start,s3s5,['trace_4f39e41f']
24503360-afa5-4780-8f8e-ee4a4d2b7e29,Stop blood drawing machine,2024-09-12 16:18:32.534000+01:00,Stop blood drawing machine,iot_event,Stop blood drawing machine,Patient Left,End,s3s5,['trace_4f39e41f']
e8ab4f80-8351-41c6-81cb-5cbea27d7799,Remove needle,2024-09-12 16:18:33.926000+01:00,Remove needle,iot_event,Remove needle,Patient Left,Start,s3s5,['trace_4f39e41f']
11bdb299-68cd-421f-ae89-4978e6609bdd,Remove needle,2024-09-12 16:18:44.656000+01:00,Remove needle,iot_event,Remove needle,Patient Left,End,s3s5,['trace_4f39e41f']
e7f1f6e2-641f-48e0-8afb-b62f6ccbace7,Remove gloves and hand hygiene,2024-09-12 16:18:47.623000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,Start,s3s5,['trace_4f39e41f']
eced8c69-9912-475b-a8d7-a8de457f542e,Remove gloves and hand hygiene,2024-09-12 16:19:09.924000+01:00,Remove gloves and hand hygiene,iot_event,Remove gloves and hand hygiene,Patient Left,End,s3s5,['trace_4f39e41f']
2249f4e6-8f3f-4df1-af87-ff66deecfc9d,Donor check-out,2024-09-12 16:19:10.658000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,Start,s3s5,['trace_4f39e41f']
85e0d499-4d03-4bd2-9731-0ea8aa73b62c,Donor check-out,2024-09-12 16:19:13.640000+01:00,Donor check-out,iot_event,Donor check-out,Patient Left,End,s3s5,['trace_4f39e41f']
23d20171-897f-4838-b716-a8ef62666259,Take out samples,2024-09-12 16:19:14.599000+01:00,Take out samples,iot_event,Take out samples,Patient Left,Start,s3s5,['trace_4f39e41f']
f9874955-15a0-48cc-afa0-d1fbed9da440,Take out samples,2024-09-12 16:19:22.804000+01:00,Take out samples,iot_event,Take out samples,Patient Left,End,s3s5,['trace_4f39e41f']
74584011-7e02-4852-a9df-010ab2bdf032,Hand hygiene,2024-09-12 16:19:26.675000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s5,['trace_4f39e41f']
38e011c0-065d-494e-a4d4-a8a773f271f7,Hand hygiene,2024-09-12 16:19:35.685000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s5,['trace_4f39e41f']
c87b692e-da70-4f4f-a4ed-42bb135ab89c,HCW check-out,2024-09-12 16:19:36.494000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,Start,s3s5,['trace_4f39e41f']
be012877-8e98-4a5e-b519-c3a6ccf4d5c5,HCW check-out,2024-09-12 16:19:39.728000+01:00,HCW check-out,iot_event,HCW check-out,Patient Left,End,s3s5,['trace_4f39e41f']
142009f7-203a-4e54-b5a1-fa2956fa01fc,Donor check-in,2024-09-12 16:21:15.836000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,Start,s3s6,['trace_3541fb6b']
7280e76e-a953-4b76-975f-9af3950d8283,Donor check-in,2024-09-12 16:21:21.220000+01:00,Donor check-in,iot_event,Donor check-in,Patient Left,End,s3s6,['trace_3541fb6b']
e1b20f7e-f926-4de6-b3de-30de644fa305,HCW check-in,2024-09-12 16:21:29.156000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,Start,s3s6,['trace_3541fb6b']
6c9c5c15-7f95-473a-b292-6d328a40f586,HCW check-in,2024-09-12 16:21:33.557000+01:00,HCW check-in,iot_event,HCW check-in,Patient Left,End,s3s6,['trace_3541fb6b']
39023af1-651c-4b7d-8708-acb79c12d680,Hand hygiene,2024-09-12 16:21:36.463000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s6,['trace_3541fb6b']
681d634e-226c-4341-9f15-8dfca4a478d2,Hand hygiene,2024-09-12 16:22:21.428000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s6,['trace_3541fb6b']
bef7f8f9-b198-43c3-93d3-5f8fa694db99,Check blood drawing machine,2024-09-12 16:22:22.961000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,Start,s3s6,['trace_3541fb6b']
46603873-a542-490a-be63-224dd02daefc,Check blood drawing machine,2024-09-12 16:22:26.746000+01:00,Check blood drawing machine,iot_event,Check blood drawing machine,Patient Left,End,s3s6,['trace_3541fb6b']
ce9fdb82-4d73-4e14-8125-e1a78e74bb6f,Disturbance,2024-09-12 16:22:43.875000+01:00,Disturbance,iot_event,Disturbance,Patient Left,Start,s3s6,['trace_3541fb6b']
541ccd71-760a-4b39-988e-957e8877dfc3,Disturbance,2024-09-12 16:22:49.748000+01:00,Disturbance,iot_event,Disturbance,Patient Left,End,s3s6,['trace_3541fb6b']
3a534b4b-8b71-4c1b-9ce1-5833cbc5d94e,Hand hygiene,2024-09-12 16:22:52.014000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,Start,s3s6,['trace_3541fb6b']
376e8d1c-691a-4b42-a143-2eadb151d0d9,Hand hygiene,2024-09-12 16:23:29.032000+01:00,Hand hygiene,iot_event,Hand hygiene,Patient Left,End,s3s6,['trace_3541fb6b']
6cc12769-9ea8-4393-bb25-7bdb2af59e04,Apply tourniquet,2024-09-12 16:23:30.184000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,Start,s3s6,['trace_3541fb6b']
87b00d53-335f-43de-8556-8fbacb81080e,Apply tourniquet,2024-09-12 16:23:39.330000+01:00,Apply tourniquet,iot_event,Apply tourniquet,Patient Left,End,s3s6,['trace_3541fb6b']
26ac5c5d-12c7-4c45-bf3d-650507ad58ed,Hand hygiene and wear gloves,2024-09-12 16:23:41.857000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,Start,s3s6,['trace_3541fb6b']
c42f42db-7b7b-4937-866c-e292fdb1e1cd,Hand hygiene and wear gloves,2024-09-12 16:25:18.493000+01:00,Hand hygiene and wear gloves,iot_event,Hand hygiene and wear gloves,Patient Left,End,s3s6,['trace_3541fb6b']
ae54954e-90cf-4fd0-bf26-cb88c8de1203,Disinfect injection site,2024-09-12 16:25:19.228000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,Start,s3s6,['trace_3541fb6b']
8a2577bb-53f7-4901-82bd-821aea40f671,Disinfect injection site,2024-09-12 16:25:32.950000+01:00,Disinfect injection site,iot_event,Disinfect injection site,Patient Left,End,s3s6,['trace_3541fb6b']
639b313f-33f1-4639-9ee7-95e7e05a1876,Insert needle,2024-09-12 16:25:40.167000+01:00,Insert needle,iot_event,Insert needle,Patient Left,Start,s3s6,['trace_3541fb6b']
693fbfe8-0a92-491a-897b-b9aac8a4a800,Insert needle,2024-09-12 16:25:52.055000+01:00,Insert needle,iot_event,Insert needle,Patient Left,End,s3s6,['trace_3541fb6b']
87927694-1292-429b-874d-3563ed945976,Remove tourniquet,2024-09-12 16:26:02.654000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,Start,s3s6,['trace_3541fb6b']
a2451989-760a-4c01-8173-6d37a64523c7,Remove tourniquet,2024-09-12 16:26:07.302000+01:00,Remove tourniquet,iot_event,Remove tourniquet,Patient Left,End,s3s6,['trace_3541fb6b']
